ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,87.666206,98.09685337706256,112.52022518389477,87.666206,87.666206,17.542016252509992,17.542016252509992,17.542016252509992,17.542016252509992,17.542016252509992,17.542016252509992,0.0,0.0,0.0,105.20822225251,Lucknow
2025-09-27,87.62285517166669,54.20574994326325,68.18462806071749,87.62285517166669,87.62285517166669,-26.323400982217514,-26.323400982217514,-26.323400982217514,-26.323400982217514,-26.323400982217514,-26.323400982217514,0.0,0.0,0.0,61.29945418944917,Lucknow
2025-09-28,87.57950434470592,54.70262602395579,68.12790504013651,87.57950434470592,87.57950434470592,-26.306411425315634,-26.306411425315634,-26.306411425315634,-26.306411425315634,-26.306411425315634,-26.306411425315634,0.0,0.0,0.0,61.273092919390294,Lucknow
2025-09-29,87.53615351660616,84.88663167574322,99.31138976053813,87.53615351660616,87.53615351660616,4.523120892106036,4.523120892106036,4.523120892106036,4.523120892106036,4.523120892106036,4.523120892106036,0.0,0.0,0.0,92.0592744087122,Lucknow
2025-09-30,87.49280268633841,94.3494299985891,107.79012508640645,87.49280268633841,87.49280268633841,13.463900994935301,13.463900994935301,13.463900994935301,13.463900994935301,13.463900994935301,13.463900994935301,0.0,0.0,0.0,100.95670368127371,Lucknow
2025-10-01,87.44945185818361,87.67890000377162,101.3166898145493,87.44945185818361,87.44945185818361,7.319576143172384,7.319576143172384,7.319576143172384,7.319576143172384,7.319576143172384,7.319576143172384,0.0,0.0,0.0,94.76902800135599,Lucknow
2025-10-02,87.40610103154602,90.51169251456471,104.32332883070158,87.40610103154602,87.40610103154602,9.781198125009624,9.781198125009624,9.781198125009624,9.781198125009624,9.781198125009624,9.781198125009624,0.0,0.0,0.0,97.18729915655564,Lucknow
2025-10-03,87.36275020411794,98.06472702945085,112.44157813389033,87.36275020411794,87.36275020411794,17.542016252495667,17.542016252495667,17.542016252495667,17.542016252495667,17.542016252495667,17.542016252495667,0.0,0.0,0.0,104.90476645661361,Lucknow
2025-10-04,87.31939937572041,54.59658482041879,68.23672588850994,87.31939937572041,87.31939937572041,-26.323400982255865,-26.323400982255865,-26.323400982255865,-26.323400982255865,-26.323400982255865,-26.323400982255865,0.0,0.0,0.0,60.995998393464546,Lucknow
2025-10-05,87.27604854726451,53.9585476921245,67.86676500331875,87.27604854726451,87.27604854726451,-26.30641142533546,-26.30641142533546,-26.30641142533546,-26.30641142533546,-26.30641142533546,-26.30641142533546,0.0,0.0,0.0,60.96963712192905,Lucknow
2025-10-06,87.23269771927202,84.79370911663749,98.63572995416884,87.23269771927202,87.23269771927202,4.523120892010954,4.523120892010954,4.523120892010954,4.523120892010954,4.523120892010954,4.523120892010954,0.0,0.0,0.0,91.75581861128298,Lucknow
2025-10-07,87.18934689163882,93.69293632082227,107.41976945822037,87.18934689163882,87.18934689163882,13.46390099488789,13.46390099488789,13.46390099488789,13.46390099488789,13.46390099488789,13.46390099488789,0.0,0.0,0.0,100.65324788652671,Lucknow
2025-10-08,87.14599606358217,87.27593652232267,101.6303489518984,87.14599606358217,87.14599606358217,7.319576143176332,7.319576143176332,7.319576143176332,7.319576143176332,7.319576143176332,7.319576143176332,0.0,0.0,0.0,94.46557220675851,Lucknow
2025-10-09,87.10264523397959,90.1519403724571,104.37679506830072,87.10264523397959,87.10264523397959,9.78119812495727,9.78119812495727,9.78119812495727,9.78119812495727,9.78119812495727,9.78119812495727,0.0,0.0,0.0,96.88384335893686,Lucknow
2025-10-10,87.05929440385317,97.62929440634504,111.66804870798244,87.05929440385317,87.05929440385317,17.542016252477378,17.542016252477378,17.542016252477378,17.542016252477378,17.542016252477378,17.542016252477378,0.0,0.0,0.0,104.60131065633055,Lucknow
2025-10-11,87.01488058847676,53.29810528613795,67.86791131483007,87.01488058847676,87.01488058847676,-26.323400982294217,-26.323400982294217,-26.323400982294217,-26.323400982294217,-26.323400982294217,-26.323400982294217,0.0,0.0,0.0,60.69147960618254,Lucknow
2025-10-12,86.97046677384026,53.68390359439931,67.744072118761,86.97046677384026,86.97046677384026,-26.30641142538638,-26.30641142538638,-26.30641142538638,-26.30641142538638,-26.30641142538638,-26.30641142538638,0.0,0.0,0.0,60.66405534845388,Lucknow
2025-10-13,86.92605295615533,83.96208332815651,97.92788508455766,86.92605295615533,86.92605295615533,4.523120892041654,4.523120892041654,4.523120892041654,4.523120892041654,4.523120892041654,4.523120892041654,0.0,0.0,0.0,91.44917384819699,Lucknow
