ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,60.13827010000001,59.65956396624078,71.78358281082274,60.13827010000001,60.13827010000001,5.537273454857131,5.537273454857131,5.537273454857131,5.537273454857131,5.537273454857131,5.537273454857131,0.0,0.0,0.0,65.67554355485714,Bhopal
2025-09-27,60.038404535000005,38.24873502467188,50.64795258871914,60.038404535000005,60.038404535000005,-15.53962130239073,-15.53962130239073,-15.53962130239073,-15.53962130239073,-15.53962130239073,-15.53962130239073,0.0,0.0,0.0,44.49878323260928,Bhopal
2025-09-28,59.938538969830006,42.01404642244862,54.345322345733294,59.938538969830006,59.938538969830006,-11.481211099249478,-11.481211099249478,-11.481211099249478,-11.481211099249478,-11.481211099249478,-11.481211099249478,0.0,0.0,0.0,48.45732787058053,Bhopal
2025-09-29,59.838673404592015,60.133088384329575,72.79680887115914,59.838673404592015,59.838673404592015,6.759203748905061,6.759203748905061,6.759203748905061,6.759203748905061,6.759203748905061,6.759203748905061,0.0,0.0,0.0,66.59787715349708,Bhopal
2025-09-30,59.73880783958763,60.1123903853739,72.98055605117027,59.73880783958763,59.73880783958763,6.734005673079822,6.734005673079822,6.734005673079822,6.734005673079822,6.734005673079822,6.734005673079822,0.0,0.0,0.0,66.47281351266746,Bhopal
2025-10-01,59.63894227465359,59.20454924191684,71.70876047983857,59.63894227465359,59.63894227465359,5.976153144903128,5.976153144903128,5.976153144903128,5.976153144903128,5.976153144903128,5.976153144903128,0.0,0.0,0.0,65.61509541955671,Bhopal
2025-10-02,59.53907670982537,55.70648727584174,67.59252926402766,59.53907670982537,59.53907670982537,2.014196380003719,2.014196380003719,2.014196380003719,2.014196380003719,2.014196380003719,2.014196380003719,0.0,0.0,0.0,61.55327308982909,Bhopal
2025-10-03,59.439211144807224,58.52196742694609,71.3035536531889,59.439211144807224,59.439211144807224,5.537273454857448,5.537273454857448,5.537273454857448,5.537273454857448,5.537273454857448,5.537273454857448,0.0,0.0,0.0,64.97648459966467,Bhopal
2025-10-04,59.339345579989406,37.492837590788334,50.316052228033385,59.339345579989406,59.339345579989406,-15.539621302416196,-15.539621302416196,-15.539621302416196,-15.539621302416196,-15.539621302416196,-15.539621302416196,0.0,0.0,0.0,43.79972427757321,Bhopal
2025-10-05,59.2394800151963,41.60838348231428,54.058329867923604,59.2394800151963,59.2394800151963,-11.481211099270961,-11.481211099270961,-11.481211099270961,-11.481211099270961,-11.481211099270961,-11.481211099270961,0.0,0.0,0.0,47.75826891592534,Bhopal
2025-10-06,59.139614450553296,59.29870919393546,71.7515084150894,59.139614450553296,59.139614450553296,6.759203748863232,6.759203748863232,6.759203748863232,6.759203748863232,6.759203748863232,6.759203748863232,0.0,0.0,0.0,65.89881819941652,Bhopal
2025-10-07,59.03974888591061,59.39109624695683,71.79869954474593,59.03974888591061,59.03974888591061,6.734005673050551,6.734005673050551,6.734005673050551,6.734005673050551,6.734005673050551,6.734005673050551,0.0,0.0,0.0,65.77375455896116,Bhopal
2025-10-08,58.939883321306205,58.88086209471795,70.7159796200653,58.939883321306205,58.939883321306205,5.976153144903924,5.976153144903924,5.976153144903924,5.976153144903924,5.976153144903924,5.976153144903924,0.0,0.0,0.0,64.91603646621013,Bhopal
2025-10-09,58.84001775645794,54.625064098194024,66.86075045516732,58.84001775645794,58.84001775645794,2.014196379989504,2.014196379989504,2.014196379989504,2.014196379989504,2.014196379989504,2.014196379989504,0.0,0.0,0.0,60.854214136447446,Bhopal
2025-10-10,58.74015219135093,58.333900963581044,70.80507491723701,58.74015219135093,58.74015219135093,5.537273454845172,5.537273454845172,5.537273454845172,5.537273454845172,5.537273454845172,5.537273454845172,0.0,0.0,0.0,64.27742564619611,Bhopal
2025-10-11,58.64028662623528,36.97594306619751,49.0032689401282,58.64028662623528,58.64028662623528,-15.53962130244166,-15.53962130244166,-15.53962130244166,-15.53962130244166,-15.53962130244166,-15.53962130244166,0.0,0.0,0.0,43.10066532379362,Bhopal
