ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,74.48889186666666,78.29933139937435,94.77700227643737,74.48889186666666,74.48889186666666,12.016477934328435,12.016477934328435,12.016477934328435,12.016477934328435,12.016477934328435,12.016477934328435,0.0,0.0,0.0,86.5053698009951,Mumbai
2025-09-27,74.33256671244443,48.5976917251533,65.18712248995905,74.33256671244443,74.33256671244443,-17.654230484115704,-17.654230484115704,-17.654230484115704,-17.654230484115704,-17.654230484115704,-17.654230484115704,0.0,0.0,0.0,56.67833622832873,Mumbai
2025-09-28,74.17624155496908,48.218501007372204,65.00423698964285,74.17624155496908,74.17624155496908,-17.866771009738006,-17.866771009738006,-17.866771009738006,-17.866771009738006,-17.866771009738006,-17.866771009738006,0.0,0.0,0.0,56.30947054523108,Mumbai
2025-09-29,74.01991638985967,68.86089429239127,86.83448590537778,74.01991638985967,74.01991638985967,4.001914993900388,4.001914993900388,4.001914993900388,4.001914993900388,4.001914993900388,4.001914993900388,0.0,0.0,0.0,78.02183138376006,Mumbai
2025-09-30,73.86359124103603,71.47902421408328,88.27654179932438,73.86359124103603,73.86359124103603,5.818184492088542,5.818184492088542,5.818184492088542,5.818184492088542,5.818184492088542,5.818184492088542,0.0,0.0,0.0,79.68177573312458,Mumbai
2025-10-01,73.7073306518746,73.36868209022802,89.64755290973889,73.7073306518746,73.7073306518746,7.717537721665874,7.717537721665874,7.717537721665874,7.717537721665874,7.717537721665874,7.717537721665874,0.0,0.0,0.0,81.42486837354048,Mumbai
2025-10-02,73.5511459772683,70.37640698285605,87.99281078953837,73.5511459772683,73.5511459772683,5.966886352007409,5.966886352007409,5.966886352007409,5.966886352007409,5.966886352007409,5.966886352007409,0.0,0.0,0.0,79.51803232927571,Mumbai
2025-10-03,73.39496130037008,76.91815884269049,94.0392141447092,73.39496130037008,73.39496130037008,12.016477934328949,12.016477934328949,12.016477934328949,12.016477934328949,12.016477934328949,12.016477934328949,0.0,0.0,0.0,85.41143923469903,Mumbai
2025-10-04,73.2394549991341,46.45573881881149,64.05096385434673,73.2394549991341,73.2394549991341,-17.654230484152073,-17.654230484152073,-17.654230484152073,-17.654230484152073,-17.654230484152073,-17.654230484152073,0.0,0.0,0.0,55.58522451498202,Mumbai
2025-10-05,73.08398515456078,46.43793826599664,63.42591607397059,73.08398515456078,73.08398515456078,-17.866771009768044,-17.866771009768044,-17.866771009768044,-17.866771009768044,-17.866771009768044,-17.866771009768044,0.0,0.0,0.0,55.217214144792734,Mumbai
