ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,41.623423090909085,40.985287762937695,48.69618530833587,41.623423090909085,41.623423090909085,3.267086538917907,3.267086538917907,3.267086538917907,3.267086538917907,3.267086538917907,3.267086538917907,0.0,0.0,0.0,44.890509629826994,Bangalore
2025-09-27,41.68948802727272,27.19979158190908,35.095300798018314,41.68948802727272,41.68948802727272,-10.46433966128035,-10.46433966128035,-10.46433966128035,-10.46433966128035,-10.46433966128035,-10.46433966128035,0.0,0.0,0.0,31.225148365992375,Bangalore
2025-09-28,41.75555296401952,27.094880947988365,34.98293534179897,41.75555296401952,41.75555296401952,-10.731271827802981,-10.731271827802981,-10.731271827802981,-10.731271827802981,-10.731271827802981,-10.731271827802981,0.0,0.0,0.0,31.02428113621654,Bangalore
2025-09-29,41.82161790097053,43.71246908059141,51.06133614422008,41.82161790097053,41.82161790097053,5.596164955209981,5.596164955209981,5.596164955209981,5.596164955209981,5.596164955209981,5.596164955209981,0.0,0.0,0.0,47.41778285618051,Bangalore
2025-09-30,41.8876828375513,43.33574587371597,50.67060718724806,41.8876828375513,41.8876828375513,4.900486875396531,4.900486875396531,4.900486875396531,4.900486875396531,4.900486875396531,4.900486875396531,0.0,0.0,0.0,46.788169712947834,Bangalore
2025-10-01,41.953747773616165,41.9998178776698,49.46856913669656,41.953747773616165,41.953747773616165,3.810499810525553,3.810499810525553,3.810499810525553,3.810499810525553,3.810499810525553,3.810499810525553,0.0,0.0,0.0,45.76424758414172,Bangalore
2025-10-02,42.019812709453184,41.70405479239269,49.42388943929357,42.019812709453184,42.019812709453184,3.6213733090958042,3.6213733090958042,3.6213733090958042,3.6213733090958042,3.6213733090958042,3.6213733090958042,0.0,0.0,0.0,45.641186018548986,Bangalore
2025-10-03,42.08587764561839,41.317599790040994,49.12380372054934,42.08587764561839,42.08587764561839,3.267086538919734,3.267086538919734,3.267086538919734,3.267086538919734,3.267086538919734,3.267086538919734,0.0,0.0,0.0,45.35296418453812,Bangalore
2025-10-04,42.1519425814229,28.00443277922182,35.26577255030749,42.1519425814229,42.1519425814229,-10.464339661298284,-10.464339661298284,-10.464339661298284,-10.464339661298284,-10.464339661298284,-10.464339661298284,0.0,0.0,0.0,31.68760292012462,Bangalore
2025-10-05,42.21800751752306,27.677618339672875,35.31389746062772,42.21800751752306,42.21800751752306,-10.731271827809705,-10.731271827809705,-10.731271827809705,-10.731271827809705,-10.731271827809705,-10.731271827809705,0.0,0.0,0.0,31.486735689713356,Bangalore
2025-10-06,42.284072453736954,44.45940405674742,51.62484519548046,42.284072453736954,42.284072453736954,5.596164955174602,5.596164955174602,5.596164955174602,5.596164955174602,5.596164955174602,5.596164955174602,0.0,0.0,0.0,47.880237408911555,Bangalore
2025-10-07,42.35013738958389,43.402497036810416,50.8798347804919,42.35013738958389,42.35013738958389,4.900486875389422,4.900486875389422,4.900486875389422,4.900486875389422,4.900486875389422,4.900486875389422,0.0,0.0,0.0,47.25062426497331,Bangalore
2025-10-08,42.41620232469074,42.28767126957649,50.00951595297921,42.41620232469074,42.41620232469074,3.8104998105240653,3.8104998105240653,3.8104998105240653,3.8104998105240653,3.8104998105240653,3.8104998105240653,0.0,0.0,0.0,46.2267021352148,Bangalore
2025-10-09,42.48226725935396,42.24600303245133,50.04145828198535,42.48226725935396,42.48226725935396,3.6213733090847353,3.6213733090847353,3.6213733090847353,3.6213733090847353,3.6213733090847353,3.6213733090847353,0.0,0.0,0.0,46.1036405684387,Bangalore
2025-10-10,42.54833219317498,41.70147163685489,49.64390802576112,42.54833219317498,42.54833219317498,3.2670865389092203,3.2670865389092203,3.2670865389092203,3.2670865389092203,3.2670865389092203,3.2670865389092203,0.0,0.0,0.0,45.8154187320842,Bangalore
2025-10-11,42.61439712554964,28.401658542701288,36.19615475318973,42.61439712554964,42.61439712554964,-10.464339661316217,-10.464339661316217,-10.464339661316217,-10.464339661316217,-10.464339661316217,-10.464339661316217,0.0,0.0,0.0,32.15005746423342,Bangalore
2025-10-12,42.68037884197702,28.009163515448993,35.63414760013748,42.68037884197702,42.68037884197702,-10.73127182783756,-10.73127182783756,-10.73127182783756,-10.73127182783756,-10.73127182783756,-10.73127182783756,0.0,0.0,0.0,31.949107014139457,Bangalore
2025-10-13,42.74607313153167,44.47315005471548,52.26076939663234,42.74607313153167,42.74607313153167,5.596164955184783,5.596164955184783,5.596164955184783,5.596164955184783,5.596164955184783,5.596164955184783,0.0,0.0,0.0,48.342238086716456,Bangalore
2025-10-14,42.81137666452269,43.9401912130907,51.48210122988822,42.81137666452269,42.81137666452269,4.900486875388096,4.900486875388096,4.900486875388096,4.900486875388096,4.900486875388096,4.900486875388096,0.0,0.0,0.0,47.71186353991079,Bangalore
2025-10-15,42.87625013478643,42.743806783560814,50.40020892181274,42.87625013478643,42.87625013478643,3.8104998105257533,3.8104998105257533,3.8104998105257533,3.8104998105257533,3.8104998105257533,3.8104998105257533,0.0,0.0,0.0,46.68674994531219,Bangalore
2025-10-16,42.94072170759563,42.724781293492626,50.40794602433738,42.94072170759563,42.94072170759563,3.6213733090895848,3.6213733090895848,3.6213733090895848,3.6213733090895848,3.6213733090895848,3.6213733090895848,0.0,0.0,0.0,46.56209501668521,Bangalore
2025-10-17,43.00497389109574,42.53045205185847,50.20902020052427,43.00497389109574,43.00497389109574,3.2670865389411383,3.2670865389411383,3.2670865389411383,3.2670865389411383,3.2670865389411383,3.2670865389411383,0.0,0.0,0.0,46.27206043003687,Bangalore
2025-10-18,43.06922607411709,29.154699415434305,36.38073115625747,43.06922607411709,43.06922607411709,-10.464339661306898,-10.464339661306898,-10.464339661306898,-10.464339661306898,-10.464339661306898,-10.464339661306898,0.0,0.0,0.0,32.60488641281019,Bangalore
2025-10-19,43.13347825635322,28.82817171136106,36.19884082095662,43.13347825635322,43.13347825635322,-10.731271827832066,-10.731271827832066,-10.731271827832066,-10.731271827832066,-10.731271827832066,-10.731271827832066,0.0,0.0,0.0,32.402206428521154,Bangalore
2025-10-20,43.19773043901838,44.87933223923067,52.707655997577604,43.19773043901838,43.19773043901838,5.59616495518658,5.59616495518658,5.59616495518658,5.59616495518658,5.59616495518658,5.59616495518658,0.0,0.0,0.0,48.79389539420496,Bangalore
2025-10-21,43.261982621683536,44.341502101611226,51.960674583185195,43.261982621683536,43.261982621683536,4.90048687538388,4.90048687538388,4.90048687538388,4.90048687538388,4.90048687538388,4.90048687538388,0.0,0.0,0.0,48.16246949706742,Bangalore
2025-10-22,43.32623480434869,43.51713942783962,50.71871248436504,43.32623480434869,43.32623480434869,3.81049981052744,3.81049981052744,3.81049981052744,3.81049981052744,3.81049981052744,3.81049981052744,0.0,0.0,0.0,47.136734614876126,Bangalore
2025-10-23,43.390486987013844,42.977944538315164,50.87985273786521,43.390486987013844,43.390486987013844,3.6213733090858264,3.6213733090858264,3.6213733090858264,3.6213733090858264,3.6213733090858264,3.6213733090858264,0.0,0.0,0.0,47.01186029609967,Bangalore
2025-10-24,43.454739169679,42.994206348076574,50.529620592982155,43.454739169679,43.454739169679,3.2670865389306263,3.2670865389306263,3.2670865389306263,3.2670865389306263,3.2670865389306263,3.2670865389306263,0.0,0.0,0.0,46.72182570860963,Bangalore
2025-10-25,43.51899135234415,29.231131884855408,36.56726953844509,43.51899135234415,43.51899135234415,-10.464339661324834,-10.464339661324834,-10.464339661324834,-10.464339661324834,-10.464339661324834,-10.464339661324834,0.0,0.0,0.0,33.054651691019316,Bangalore
2025-10-26,43.58324353500931,28.96155524358376,36.221222111305536,43.58324353500931,43.58324353500931,-10.731271827826573,-10.731271827826573,-10.731271827826573,-10.731271827826573,-10.731271827826573,-10.731271827826573,0.0,0.0,0.0,32.851971707182734,Bangalore
2025-10-27,43.64749571767447,45.47716968834467,53.08872763699827,43.64744192454902,43.64755077785133,5.596164955196762,5.596164955196762,5.596164955196762,5.596164955196762,5.596164955196762,5.596164955196762,0.0,0.0,0.0,49.24366067287123,Bangalore
2025-10-28,43.711747900339624,44.87161942031941,52.662625234147825,43.71157904569966,43.71192772733868,4.9004868753992605,4.9004868753992605,4.9004868753992605,4.9004868753992605,4.9004868753992605,4.9004868753992605,0.0,0.0,0.0,48.612234775738884,Bangalore
2025-10-29,43.776000083004774,43.97041336552183,51.435816681705084,43.77567439076048,43.77635887198924,3.810499810522781,3.810499810522781,3.810499810522781,3.810499810522781,3.810499810522781,3.810499810522781,0.0,0.0,0.0,47.58649989352755,Bangalore
2025-10-30,43.84025226566993,43.38847793687458,51.39200798416632,43.83975241333133,43.84081559753251,3.621373309099286,3.621373309099286,3.621373309099286,3.621373309099286,3.621373309099286,3.621373309099286,0.0,0.0,0.0,47.461625574769215,Bangalore
2025-10-31,43.90450444833509,43.54655590817149,50.918101408482244,43.903765206034436,43.90532172130473,3.267086538932451,3.267086538932451,3.267086538932451,3.267086538932451,3.267086538932451,3.267086538932451,0.0,0.0,0.0,47.17159098726754,Bangalore
2025-11-01,43.96875663100024,29.77569368246374,37.42381001546627,43.96776278006547,43.969808701975474,-10.46433966132914,-10.46433966132914,-10.46433966132914,-10.46433966132914,-10.46433966132914,-10.46433966132914,0.0,0.0,0.0,33.5044169696711,Bangalore
2025-11-02,44.0330088136654,29.33521385984435,37.34660018274761,44.03178549418707,44.0343540950284,-10.731271827866642,-10.731271827866642,-10.731271827866642,-10.731271827866642,-10.731271827866642,-10.731271827866642,0.0,0.0,0.0,33.301736985798755,Bangalore
2025-11-03,44.097260996330554,45.92659453185283,53.497550812997346,44.09574797338802,44.09889401108839,5.596164955198559,5.596164955198559,5.596164955198559,5.596164955198559,5.596164955198559,5.596164955198559,0.0,0.0,0.0,49.693425951529115,Bangalore
2025-11-04,44.161513178995705,45.14602741361817,52.68446435137717,44.159673262696224,44.16350370281446,4.900486875395044,4.900486875395044,4.900486875395044,4.900486875395044,4.900486875395044,4.900486875395044,0.0,0.0,0.0,49.06200005439075,Bangalore
