ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,77.40102545454546,80.09914058795577,95.892979352437,77.40102545454546,77.40102545454546,10.541792704637412,10.541792704637412,10.541792704637412,10.541792704637412,10.541792704637412,10.541792704637412,0.0,0.0,0.0,87.94281815918288,Ahmedabad
2025-09-27,77.35439459227274,50.37349708328013,65.6018232474551,77.35439459227274,77.35439459227274,-19.31145501708806,-19.31145501708806,-19.31145501708806,-19.31145501708806,-19.31145501708806,-19.31145501708806,0.0,0.0,0.0,58.042939575184676,Ahmedabad
2025-09-28,77.30776372938513,46.00545762710804,61.427300623712895,77.30776372938513,77.30776372938513,-23.482167181651487,-23.482167181651487,-23.482167181651487,-23.482167181651487,-23.482167181651487,-23.482167181651487,0.0,0.0,0.0,53.82559654773364,Ahmedabad
2025-09-29,77.26113286712116,78.10862566088892,93.93064067022628,77.26113286712116,77.26113286712116,8.539924644147204,8.539924644147204,8.539924644147204,8.539924644147204,8.539924644147204,8.539924644147204,0.0,0.0,0.0,85.80105751126837,Ahmedabad
2025-09-30,77.21450200513988,77.42733444277697,93.2491988242069,77.21450200513988,77.21450200513988,7.986279154736619,7.986279154736619,7.986279154736619,7.986279154736619,7.986279154736619,7.986279154736619,0.0,0.0,0.0,85.2007811598765,Ahmedabad
2025-10-01,77.16787114421768,78.762378146808,93.78386829922897,77.16787114421768,77.16787114421768,9.111463902982793,9.111463902982793,9.111463902982793,9.111463902982793,9.111463902982793,9.111463902982793,0.0,0.0,0.0,86.27933504720048,Ahmedabad
2025-10-02,77.12124028364407,75.86774467474139,91.7979400652909,77.12124028364407,77.12124028364407,6.614161792375177,6.614161792375177,6.614161792375177,6.614161792375177,6.614161792375177,6.614161792375177,0.0,0.0,0.0,83.73540207601924,Ahmedabad
2025-10-03,77.07460942429924,79.8443864409737,94.94070727949098,77.07460942429924,77.07460942429924,10.54179270464699,10.54179270464699,10.54179270464699,10.54179270464699,10.54179270464699,10.54179270464699,0.0,0.0,0.0,87.61640212894623,Ahmedabad
2025-10-04,77.0279785639021,49.86744836341188,65.30122346331729,77.0279785639021,77.0279785639021,-19.311455017133206,-19.311455017133206,-19.311455017133206,-19.311455017133206,-19.311455017133206,-19.311455017133206,0.0,0.0,0.0,57.71652354676889,Ahmedabad
2025-10-05,76.98134770449175,45.65497147526451,61.096601597579834,76.98134770449175,76.98134770449175,-23.482167181679866,-23.482167181679866,-23.482167181679866,-23.482167181679866,-23.482167181679866,-23.482167181679866,0.0,0.0,0.0,53.49918052281188,Ahmedabad
2025-10-06,76.93471684494223,77.29835708004218,93.03154334406335,76.93471684494223,76.93471684494223,8.539924644073578,8.539924644073578,8.539924644073578,8.539924644073578,8.539924644073578,8.539924644073578,0.0,0.0,0.0,85.47464148901581,Ahmedabad
2025-10-07,76.88808598659595,76.94086516424514,92.10124275288577,76.88808598659595,76.88808598659595,7.986279154716297,7.986279154716297,7.986279154716297,7.986279154716297,7.986279154716297,7.986279154716297,0.0,0.0,0.0,84.87436514131225,Ahmedabad
