ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,68.0034051,67.60370181364723,78.02707614092193,68.0034051,68.0034051,4.7751748566913115,4.7751748566913115,4.7751748566913115,4.7751748566913115,4.7751748566913115,4.7751748566913115,0.0,0.0,0.0,72.7785799566913,Kolkata
2025-09-27,67.95493893300001,44.94845757751143,55.840294134565895,67.95493893300001,67.95493893300001,-17.519432583550696,-17.519432583550696,-17.519432583550696,-17.519432583550696,-17.519432583550696,-17.519432583550696,0.0,0.0,0.0,50.43550634944931,Kolkata
2025-09-28,67.90647276596607,45.885729184147486,56.49480676074205,67.90647276596607,67.90647276596607,-16.861022065687266,-16.861022065687266,-16.861022065687266,-16.861022065687266,-16.861022065687266,-16.861022065687266,0.0,0.0,0.0,51.045450700278806,Kolkata
2025-09-29,67.85800659871883,67.40409929516545,78.54408505219281,67.85800659871883,67.85800659871883,5.309280147496275,5.309280147496275,5.309280147496275,5.309280147496275,5.309280147496275,5.309280147496275,0.0,0.0,0.0,73.16728674621511,Kolkata
2025-09-30,67.80954043091425,70.4773344345106,80.7641128307604,67.80954043091425,67.80954043091425,7.654977860512292,7.654977860512292,7.654977860512292,7.654977860512292,7.654977860512292,7.654977860512292,0.0,0.0,0.0,75.46451829142654,Kolkata
2025-10-01,67.76107426352654,72.09495131212356,82.009780071413,67.76107426352654,67.76107426352654,9.110727964624255,9.110727964624255,9.110727964624255,9.110727964624255,9.110727964624255,9.110727964624255,0.0,0.0,0.0,76.8718022281508,Kolkata
2025-10-02,67.71260809556614,70.0863429378785,80.13483195814023,67.71260809556614,67.71260809556614,7.530293820003773,7.530293820003773,7.530293820003773,7.530293820003773,7.530293820003773,7.530293820003773,0.0,0.0,0.0,75.24290191556992,Kolkata
2025-10-03,67.66414192724221,67.19346370439062,77.78081240247323,67.66414192724221,67.66414192724221,4.775174856689851,4.775174856689851,4.775174856689851,4.775174856689851,4.775174856689851,4.775174856689851,0.0,0.0,0.0,72.43931678393207,Kolkata
2025-10-04,67.61567575910372,44.4732190419129,55.34406553222033,67.61567575910372,67.61567575910372,-17.51943258357615,-17.51943258357615,-17.51943258357615,-17.51943258357615,-17.51943258357615,-17.51943258357615,0.0,0.0,0.0,50.096243175527576,Kolkata
2025-10-05,67.56720959106269,45.313824361689264,56.454586445317716,67.56720959106269,67.56720959106269,-16.861022065699235,-16.861022065699235,-16.861022065699235,-16.861022065699235,-16.861022065699235,-16.861022065699235,0.0,0.0,0.0,50.70618752536346,Kolkata
