ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,56.354761028571424,52.44482113507918,64.10513793413655,56.354761028571424,56.354761028571424,1.9684325247929453,1.9684325247929453,1.9684325247929453,1.9684325247929453,1.9684325247929453,1.9684325247929453,0.0,0.0,0.0,58.32319355336437,Hyderabad
2025-09-27,56.50256231779365,37.03532513323781,48.808231819039605,56.50256231779365,56.50256231779365,-13.68649442569366,-13.68649442569366,-13.68649442569366,-13.68649442569366,-13.68649442569366,-13.68649442569366,0.0,0.0,0.0,42.81606789209999,Hyderabad
2025-09-28,56.6503636030164,40.3866296213773,51.83386256875248,56.6503636030164,56.6503636030164,-10.270227953592913,-10.270227953592913,-10.270227953592913,-10.270227953592913,-10.270227953592913,-10.270227953592913,0.0,0.0,0.0,46.38013564942349,Hyderabad
2025-09-29,56.798164889987525,61.14279739193527,72.58922293312159,56.798164889987525,56.798164889987525,10.58713616967926,10.58713616967926,10.58713616967926,10.58713616967926,10.58713616967926,10.58713616967926,0.0,0.0,0.0,67.38530105966679,Hyderabad
2025-09-30,56.94596617473981,56.091930129507226,67.90921303607162,56.94596617473981,56.94596617473981,5.231678881076369,5.231678881076369,5.231678881076369,5.231678881076369,5.231678881076369,5.231678881076369,0.0,0.0,0.0,62.17764505581618,Hyderabad
2025-10-01,57.093767456860405,51.115239148159276,62.48910585247748,57.093767456860405,57.093767456860405,-0.6658643807320593,-0.6658643807320593,-0.6658643807320593,-0.6658643807320593,-0.6658643807320593,-0.6658643807320593,0.0,0.0,0.0,56.427903076128345,Hyderabad
2025-10-02,57.241568735063865,58.22001389463592,70.06021930608469,57.241568735063865,57.241568735063865,6.835339184531558,6.835339184531558,6.835339184531558,6.835339184531558,6.835339184531558,6.835339184531558,0.0,0.0,0.0,64.07690791959543,Hyderabad
2025-10-03,57.38937001258826,53.41941262703911,64.89330194135019,57.38937001258826,57.38937001258826,1.9684325247871717,1.9684325247871717,1.9684325247871717,1.9684325247871717,1.9684325247871717,1.9684325247871717,0.0,0.0,0.0,59.35780253737543,Hyderabad
2025-10-04,57.537171287278305,37.90067546313931,49.366225860568356,57.537171287278305,57.537171287278305,-13.686494425705154,-13.686494425705154,-13.686494425705154,-13.686494425705154,-13.686494425705154,-13.686494425705154,0.0,0.0,0.0,43.85067686157315,Hyderabad
2025-10-05,57.684972557743485,41.70875043043771,52.61973777239596,57.684972557743485,57.684972557743485,-10.270227953580436,-10.270227953580436,-10.270227953580436,-10.270227953580436,-10.270227953580436,-10.270227953580436,0.0,0.0,0.0,47.41474460416305,Hyderabad
2025-10-06,57.83277382413276,62.36080292456281,74.06792358683558,57.83277382413276,57.83277382413276,10.587136169646117,10.587136169646117,10.587136169646117,10.587136169646117,10.587136169646117,10.587136169646117,0.0,0.0,0.0,68.41990999377887,Hyderabad
2025-10-07,57.98057509167587,57.33929973301371,68.8429423096123,57.98057509167587,57.98057509167587,5.231678881075215,5.231678881075215,5.231678881075215,5.231678881075215,5.231678881075215,5.231678881075215,0.0,0.0,0.0,63.212253972751085,Hyderabad
2025-10-08,58.12837635890232,51.79575814486965,62.948362538919035,58.12837635890232,58.12837635890232,-0.6658643807326206,-0.6658643807326206,-0.6658643807326206,-0.6658643807326206,-0.6658643807326206,-0.6658643807326206,0.0,0.0,0.0,57.4625119781697,Hyderabad
2025-10-09,58.276177621612845,59.73707063709304,70.45014911519256,58.276177621612845,58.276177621612845,6.8353391845091975,6.8353391845091975,6.8353391845091975,6.8353391845091975,6.8353391845091975,6.8353391845091975,0.0,0.0,0.0,65.11151680612204,Hyderabad
2025-10-10,58.42397888065489,54.58806515703302,66.01983639435358,58.42397888065489,58.42397888065489,1.9684325247734447,1.9684325247734447,1.9684325247734447,1.9684325247734447,1.9684325247734447,1.9684325247734447,0.0,0.0,0.0,60.39241140542834,Hyderabad
2025-10-11,58.57178013648089,39.00854343058818,50.43122774800572,58.57178013648089,58.57178013648089,-13.68649442571665,-13.68649442571665,-13.68649442571665,-13.68649442571665,-13.68649442571665,-13.68649442571665,0.0,0.0,0.0,44.88528571076424,Hyderabad
2025-10-12,58.7195813930495,42.26464426541099,54.14221207249774,58.7195813930495,58.7195813930495,-10.27022795364328,-10.27022795364328,-10.27022795364328,-10.27022795364328,-10.27022795364328,-10.27022795364328,0.0,0.0,0.0,48.449353439406224,Hyderabad
2025-10-13,58.86738264976611,63.56121731264999,75.53704300195469,58.86738264976611,58.86738264976611,10.587136169652725,10.587136169652725,10.587136169652725,10.587136169652725,10.587136169652725,10.587136169652725,0.0,0.0,0.0,69.45451881941884,Hyderabad
2025-10-14,59.01518390750745,58.34921539606152,70.43663723404956,59.01518390750745,59.01518390750745,5.231678881061615,5.231678881061615,5.231678881061615,5.231678881061615,5.231678881061615,5.231678881061615,0.0,0.0,0.0,64.24686278856906,Hyderabad
2025-10-15,59.16298516261527,52.872523691660156,64.01632264580792,59.16298516261527,59.16298516261527,-0.6658643807246509,-0.6658643807246509,-0.6658643807246509,-0.6658643807246509,-0.6658643807246509,-0.6658643807246509,0.0,0.0,0.0,58.49712078189062,Hyderabad
2025-10-16,59.31078641852719,60.67134282901801,72.01812682912801,59.31078641852719,59.31078641852719,6.8353391845167035,6.8353391845167035,6.8353391845167035,6.8353391845167035,6.8353391845167035,6.8353391845167035,0.0,0.0,0.0,66.14612560304388,Hyderabad
2025-10-17,59.45858766992121,55.71212780412776,67.46553749285422,59.45858766992121,59.45858766992121,1.968432524825346,1.968432524825346,1.968432524825346,1.968432524825346,1.968432524825346,1.968432524825346,0.0,0.0,0.0,61.427020194746554,Hyderabad
