ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,105.47553510000002,110.98133100769532,131.80744072403047,105.47553510000002,105.47553510000002,15.982343717393723,15.982343717393723,15.982343717393723,15.982343717393723,15.982343717393723,15.982343717393723,0.0,0.0,0.0,121.45787881739373,Faridabad
2025-09-27,105.34386580566667,59.335968968568814,79.12780556736776,105.34386580566667,105.34386580566667,-36.045685182374484,-36.045685182374484,-36.045685182374484,-36.045685182374484,-36.045685182374484,-36.045685182374484,0.0,0.0,0.0,69.29818062329218,Faridabad
2025-09-28,105.21219650124014,63.805154754532154,83.77454295884384,105.21219650124014,105.21219650124014,-31.394532314775233,-31.394532314775233,-31.394532314775233,-31.394532314775233,-31.394532314775233,-31.394532314775233,0.0,0.0,0.0,73.81766418646491,Faridabad
2025-09-29,105.08052721124226,109.4652786200795,129.0861452529791,105.08052721124226,105.08052721124226,13.88800903535786,13.88800903535786,13.88800903535786,13.88800903535786,13.88800903535786,13.88800903535786,0.0,0.0,0.0,118.96853624660011,Faridabad
2025-09-30,104.94885791688995,103.52172102401995,123.98239008835532,104.94885791688995,104.94885791688995,8.612091663520427,8.612091663520427,8.612091663520427,8.612091663520427,8.612091663520427,8.612091663520427,0.0,0.0,0.0,113.56094958041038,Faridabad
2025-10-01,104.81718863070202,109.58517997899264,128.87091994770492,104.81718863070202,104.81718863070202,14.257715161085681,14.257715161085681,14.257715161085681,14.257715161085681,14.257715161085681,14.257715161085681,0.0,0.0,0.0,119.0749037917877,Faridabad
2025-10-02,104.68551936214561,109.19033956003004,130.153633581439,104.68551936214561,104.68551936214561,14.70005792001406,14.70005792001406,14.70005792001406,14.70005792001406,14.70005792001406,14.70005792001406,0.0,0.0,0.0,119.38557728215967,Faridabad
2025-10-03,104.55385013311015,111.04203617034538,130.31394610636602,104.55385013311015,104.55385013311015,15.98234371739573,15.98234371739573,15.98234371739573,15.98234371739573,15.98234371739573,15.98234371739573,0.0,0.0,0.0,120.53619385050588,Faridabad
2025-10-04,104.42218091214384,58.248196419346186,77.86233138882972,104.42218091214384,104.42218091214384,-36.045685182438554,-36.045685182438554,-36.045685182438554,-36.045685182438554,-36.045685182438554,-36.045685182438554,0.0,0.0,0.0,68.37649572970528,Faridabad
2025-10-05,104.29051170113601,62.563176482097994,82.6782053998652,104.29051170113601,104.29051170113601,-31.394532314818445,-31.394532314818445,-31.394532314818445,-31.394532314818445,-31.394532314818445,-31.394532314818445,0.0,0.0,0.0,72.89597938631756,Faridabad
