ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,97.66748577391303,101.56423269434566,118.88956752344892,97.66748577391303,97.66748577391303,12.410625852046362,12.410625852046362,12.410625852046362,12.410625852046362,12.410625852046362,12.410625852046362,0.0,0.0,0.0,110.0781116259594,Agra
2025-09-27,97.49225793182607,62.161300402510015,79.74390935344178,97.49225793182607,97.49225793182607,-26.468077820029308,-26.468077820029308,-26.468077820029308,-26.468077820029308,-26.468077820029308,-26.468077820029308,0.0,0.0,0.0,71.02418011179677,Agra
2025-09-28,97.31703009003739,66.73353581977054,83.51017970226087,97.31703009003739,97.31703009003739,-21.909513997801618,-21.909513997801618,-21.909513997801618,-21.909513997801618,-21.909513997801618,-21.909513997801618,0.0,0.0,0.0,75.40751609223577,Agra
2025-09-29,97.14180224823852,94.18316411019744,111.58358643126448,97.14180224823852,97.14180224823852,5.504555172402004,5.504555172402004,5.504555172402004,5.504555172402004,5.504555172402004,5.504555172402004,0.0,0.0,0.0,102.64635742064053,Agra
2025-09-30,96.96657440679081,92.9256436957594,110.37971665150675,96.96657440679081,96.96657440679081,4.618114471931121,4.618114471931121,4.618114471931121,4.618114471931121,4.618114471931121,4.618114471931121,0.0,0.0,0.0,101.58468887872193,Agra
2025-10-01,96.79134656534238,101.96086614131403,119.8050744002744,96.79134656534238,96.79134656534238,13.900915942471222,13.900915942471222,13.900915942471222,13.900915942471222,13.900915942471222,13.900915942471222,0.0,0.0,0.0,110.69226250781361,Agra
2025-10-02,96.6161187236413,100.08843171581731,116.9518210166,96.6161187236413,96.6161187236413,11.943380379136562,11.943380379136562,11.943380379136562,11.943380379136562,11.943380379136562,11.943380379136562,0.0,0.0,0.0,108.55949910277786,Agra
2025-10-03,96.4408908816788,100.75338850457796,117.12625542334033,96.4408908816788,96.4408908816788,12.410625852045227,12.410625852045227,12.410625852045227,12.410625852045227,12.410625852045227,12.410625852045227,0.0,0.0,0.0,108.85151673372403,Agra
2025-10-04,96.2656630399481,60.91279197582543,78.42464273214922,96.2656630399481,96.2656630399481,-26.46807782007551,-26.46807782007551,-26.46807782007551,-26.46807782007551,-26.46807782007551,-26.46807782007551,0.0,0.0,0.0,69.79758521987259,Agra
2025-10-05,96.09043519813126,65.72051934943165,82.63885819851325,96.09043519813126,96.09043519813126,-21.909513997841533,-21.909513997841533,-21.909513997841533,-21.909513997841533,-21.909513997841533,-21.909513997841533,0.0,0.0,0.0,74.18092120028973,Agra
2025-10-06,95.91520735648275,92.64450989511819,110.1422692212997,95.91520735648275,95.91520735648275,5.504555172345935,5.504555172345935,5.504555172345935,5.504555172345935,5.504555172345935,5.504555172345935,0.0,0.0,0.0,101.41976252882868,Agra
2025-10-07,95.73997951471462,91.75814462909761,109.33025117006328,95.73997951471462,95.73997951471462,4.618114471889363,4.618114471889363,4.618114471889363,4.618114471889363,4.618114471889363,4.618114471889363,0.0,0.0,0.0,100.35809398660399,Agra
2025-10-08,95.56475167301673,100.75692242022204,117.73428912631383,95.56475167301673,95.56475167301673,13.900915942479264,13.900915942479264,13.900915942479264,13.900915942479264,13.900915942479264,13.900915942479264,0.0,0.0,0.0,109.46566761549599,Agra
2025-10-09,95.38952383111432,98.79551617471373,115.61770166905006,95.38952383111432,95.38952383111432,11.943380379117961,11.943380379117961,11.943380379117961,11.943380379117961,11.943380379117961,11.943380379117961,0.0,0.0,0.0,107.33290421023227,Agra
2025-10-10,95.21429598942078,98.58378434246046,116.43654623376189,95.21429598942078,95.21429598942078,12.410625852018741,12.410625852018741,12.410625852018741,12.410625852018741,12.410625852018741,12.410625852018741,0.0,0.0,0.0,107.62492184143952,Agra
2025-10-11,95.03906814771419,60.26279545786555,77.55044837083697,95.03906814771419,95.03906814771419,-26.46807782012171,-26.46807782012171,-26.46807782012171,-26.46807782012171,-26.46807782012171,-26.46807782012171,0.0,0.0,0.0,68.57099032759248,Agra
2025-10-12,94.8638403065332,64.24022916587704,80.95562618054085,94.8638403065332,94.8638403065332,-21.909513997878115,-21.909513997878115,-21.909513997878115,-21.909513997878115,-21.909513997878115,-21.909513997878115,0.0,0.0,0.0,72.95432630865508,Agra
2025-10-13,94.68861246638481,91.85871127871611,109.19035899430185,94.68861246638481,94.68861246638481,5.50455517237023,5.50455517237023,5.50455517237023,5.50455517237023,5.50455517237023,5.50455517237023,0.0,0.0,0.0,100.19316763875504,Agra
2025-10-14,94.51339815489045,90.44572817626405,107.78824994566028,94.51339815489045,94.51339815489045,4.618114471910296,4.618114471910296,4.618114471910296,4.618114471910296,4.618114471910296,4.618114471910296,0.0,0.0,0.0,99.13151262680074,Agra
2025-10-15,94.33818385339394,99.67654720160171,116.53792153706702,94.33818385339394,94.33818385339394,13.900915942473452,13.900915942473452,13.900915942473452,13.900915942473452,13.900915942473452,13.900915942473452,0.0,0.0,0.0,108.23909979586739,Agra
