ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city
2025-09-26,83.95848133333332,84.05359533179428,100.20648896215627,83.95848133333332,83.95848133333332,7.98002298261836,7.98002298261836,7.98002298261836,7.98002298261836,7.98002298261836,7.98002298261836,0.0,0.0,0.0,91.93850431595169,Ludhiana
2025-09-27,84.29847804930554,52.41058573408914,68.12752576743985,84.29847804930554,84.29847804930554,-23.920316520956796,-23.920316520956796,-23.920316520956796,-23.920316520956796,-23.920316520956796,-23.920316520956796,0.0,0.0,0.0,60.37816152834875,Ludhiana
2025-09-28,84.63847477127638,54.08312186955725,69.80407333778126,84.63847477127638,84.63847477127638,-22.682392744947727,-22.682392744947727,-22.682392744947727,-22.682392744947727,-22.682392744947727,-22.682392744947727,0.0,0.0,0.0,61.95608202632865,Ludhiana
2025-09-29,84.97847148881004,84.93713553384171,100.466399421468,84.97847148881004,84.97847148881004,7.712645002135598,7.712645002135598,7.712645002135598,7.712645002135598,7.712645002135598,7.712645002135598,0.0,0.0,0.0,92.69111649094565,Ludhiana
2025-09-30,85.3184682064644,90.35355763763546,105.88767780978364,85.3184682064644,85.3184682064644,13.015083482255134,13.015083482255134,13.015083482255134,13.015083482255134,13.015083482255134,13.015083482255134,0.0,0.0,0.0,98.33355168871954,Ludhiana
2025-10-01,85.65846492872882,82.58633600463428,99.0098291086704,85.65846492872882,85.65846492872882,5.213702431511338,5.213702431511338,5.213702431511338,5.213702431511338,5.213702431511338,5.213702431511338,0.0,0.0,0.0,90.87216736024016,Ludhiana
2025-10-02,85.99846164659101,91.49985125287985,105.80850571262393,85.99846164659101,85.99846164659101,12.681255367507568,12.681255367507568,12.681255367507568,12.681255367507568,12.681255367507568,12.681255367507568,0.0,0.0,0.0,98.67971701409857,Ludhiana
2025-10-03,86.33845836258033,86.1927382540232,102.17708051960264,86.33845836258033,86.33845836258033,7.980022982601276,7.980022982601276,7.980022982601276,7.980022982601276,7.980022982601276,7.980022982601276,0.0,0.0,0.0,94.3184813451816,Ludhiana
2025-10-04,86.67845508258036,54.62708719599318,69.92737210926703,86.67845508258036,86.67845508258036,-23.920316520977277,-23.920316520977277,-23.920316520977277,-23.920316520977277,-23.920316520977277,-23.920316520977277,0.0,0.0,0.0,62.758138561603076,Ludhiana
2025-10-05,87.01845180981492,56.21106750838635,71.47654512527379,87.01845180981492,87.01845180981492,-22.682392744936127,-22.682392744936127,-22.682392744936127,-22.682392744936127,-22.682392744936127,-22.682392744936127,0.0,0.0,0.0,64.3360590648788,Ludhiana
